,Movie_name,Popularity,rating,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19
1082,Albino Alligator (1996),0.008576329,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1083,Anne Frank Remembered (1995),0.034305317,3.857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1084,Carried Away (1996),0.017152659,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1085,It's My Party (1995),0.034305317,3.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1086,Bloodsport 2 (1995),0.015437393,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,Double Team (1997),0.02058319,2.230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,Speed 2: Cruise Control (1997),0.063464837,2.131578947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1089,Sliver (1993),0.061749571,2.405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1090,Pete's Dragon (1977),0.072041166,2.720930233,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1091,Dear God (1996),0.018867925,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,Live Nude Girls (1995),0.037735849,3.086956522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,"Thin Line Between Love and Hate, A (1996)",0.018867925,2.416666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,High School High (1996),0.048027444,2.620689655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,Commandments (1997),0.003430532,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1096,"Hate (Haine, La) (1995)",0.02915952,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,Flirting With Disaster (1996),0.070325901,3.69047619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,"Red Firecracker, Green Firecracker (1994)",0.02058319,3.461538462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1099,What Happened Was... (1994),0.012006861,2.625,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1100,Six Degrees of Separation (1993),0.125214408,3.77027027,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1101,Two Much (1996),0.010291595,2.428571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1102,Trust (1990),0.030874786,3.789473684,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1103,C'est arrivé près de chez vous (1992),0.005145798,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1104,Firestorm (1998),0.02915952,2.833333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1105,"Newton Boys, The (1998)",0.005145798,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1106,Beyond Rangoon (1995),0.02915952,3.055555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1107,Feast of July (1995),0.006861063,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1108,Death and the Maiden (1994),0.046312178,3.428571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1109,Tank Girl (1995),0.068610635,2.853658537,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1110,Double Happiness (1994),0.010291595,3.428571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1111,Cobb (1994),0.024013722,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1112,Mrs. Parker and the Vicious Circle (1994),0.036020583,3.272727273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,Faithful (1996),0.015437393,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,Twelfth Night (1996),0.048027444,3.413793103,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1115,"Mark of Zorro, The (1940)",0.02058319,3.615384615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,Surviving Picasso (1996),0.030874786,3.105263158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1117,Up in Smoke (1978),0.07890223,3.255319149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,Some Kind of Wonderful (1987),0.09948542,3.661016949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1119,I'm Not Rappaport (1996),0.027444254,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",0.034305317,3.761904762,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1121,They Made Me a Criminal (1939),0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1122,"Last Time I Saw Paris, The (1954)",0.003430532,3.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1123,"Farewell to Arms, A (1932)",0.018867925,3.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1124,"Innocents, The (1961)",0.005145798,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1125,"Old Man and the Sea, The (1958)",0.053173242,3.34375,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1126,"Truman Show, The (1998)",0.017152659,2.909090909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1127,Heidi Fleiss: Hollywood Madam (1995),0.02058319,2.692307692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1128,Chungking Express (1994),0.046312178,3.571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1129,Jupiter's Wife (1994),0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1130,Safe (1995),0.02058319,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1131,Feeling Minnesota (1996),0.053173242,2.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1132,Escape to Witch Mountain (1975),0.04974271,2.966666667,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1133,Get on the Bus (1996),0.063464837,3.315789474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1134,"Doors, The (1991)",0.077186964,2.97826087,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1135,Ghosts of Mississippi (1996),0.048027444,3.482758621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1136,Beautiful Thing (1996),0.048027444,3.965517241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1137,Best Men (1997),0.006861063,3.4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1138,Hackers (1995),0.054888508,2.606060606,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1139,"Road to Wellville, The (1994)",0.027444254,2.294117647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,"War Room, The (1993)",0.013722127,3.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1141,When We Were Kings (1996),0.073756432,4.045454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1142,Hard Eight (1996),0.024013722,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1143,"Quiet Room, The (1996)",0.003430532,3.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1144,Blue Chips (1994),0.013722127,2.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1145,Calendar Girl (1993),0.003430532,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1146,My Family (1995),0.034305317,3.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1147,Tom & Viv (1994),0.013722127,3.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1148,Walkabout (1971),0.042881647,3.846153846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1149,Last Dance (1996),0.013722127,3.111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1150,Original Gangstas (1996),0.010291595,2.142857143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1151,In Love and War (1996),0.046312178,3.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1152,Backbeat (1993),0.030874786,3.473684211,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1153,Alphaville (1965),0.018867925,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1154,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",0.003430532,3.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1155,Cyclo (1995),0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1156,"Relic, The (1997)",0.041166381,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1157,"Fille seule, La (A Single Girl) (1995)",0.005145798,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1158,Stalker (1979),0.017152659,3.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1159,Love! Valour! Compassion! (1997),0.042881647,3.615384615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1160,Palookaville (1996),0.02058319,2.923076923,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1161,Phat Beach (1996),0.006861063,1.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,"Portrait of a Lady, The (1996)",0.041166381,2.68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1163,Zeus and Roxanne (1997),0.008576329,2.166666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,Big Bully (1996),0.022298456,1.857142857,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1165,Love & Human Remains (1993),0.018867925,3.166666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,"Sum of Us, The (1994)",0.017152659,3.545454545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,Little Buddha (1993),0.036020583,3.318181818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1168,Fresh (1994),0.015437393,4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1169,Spanking the Monkey (1994),0.044596913,3.074074074,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1170,Wild Reeds (1994),0.022298456,3.142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1171,"Women, The (1939)",0.024013722,3.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,Bliss (1997),0.010291595,2.571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1173,Caught (1996),0.012006861,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1174,Hugo Pool (1997),0.006861063,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1175,Welcome To Sarajevo (1997),0.036020583,3.363636364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1176,Dunston Checks In (1996),0.010291595,1.857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,Major Payne (1994),0.030874786,2.473684211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,Man of the House (1995),0.013722127,2.111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,I Love Trouble (1994),0.015437393,2.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,"Low Down Dirty Shame, A (1994)",0.015437393,2.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,Cops and Robbersons (1994),0.02058319,2.307692308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,"Cowboy Way, The (1994)",0.030874786,2.210526316,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,"Endless Summer 2, The (1994)",0.015437393,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1184,In the Army Now (1994),0.02915952,2.277777778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1185,"Inkwell, The (1994)",0.003430532,3.333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1186,Switchblade Sisters (1975),0.02058319,3.230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1187,Young Guns II (1990),0.073756432,2.772727273,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1188,Prefontaine (1997),0.003430532,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1189,That Old Feeling (1997),0.017152659,3.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1190,"Letter From Death Row, A (1998)",0.003430532,4.333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1191,"Boys of St. Vincent, The (1993)",0.02058319,3.384615385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1192,Before the Rain (Pred dozhdot) (1994),0.015437393,3.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1193,Once Were Warriors (1994),0.051457976,4.064516129,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1194,Strawberry and Chocolate (Fresa y chocolate) (1993),0.017152659,3.272727273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1195,"Savage Nights (Nuits fauves, Les) (1992)",0.003430532,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1196,"Family Thing, A (1996)",0.075471698,3.555555556,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1197,Purple Noon (1960),0.010291595,3.142857143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1198,Cemetery Man (Dellamorte Dellamore) (1994),0.037735849,2.869565217,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1199,Kim (1950),0.010291595,3.285714286,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1200,Marlene Dietrich: Shadow and Light (1996),0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1201,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",0.012006861,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,Top Hat (1935),0.034305317,4.047619048,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1203,To Be or Not to Be (1942),0.02915952,3.611111111,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1204,"Secret Agent, The (1996)",0.008576329,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1205,Amos & Andrew (1993),0.030874786,2.684210526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,Jade (1995),0.027444254,2.294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207,Kiss of Death (1995),0.032590051,2.85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1208,Mixed Nuts (1994),0.024013722,2.533333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,Virtuosity (1995),0.063464837,2.736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1210,Blue Sky (1994),0.018867925,3.416666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1211,Flesh and Bone (1993),0.008576329,2.833333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1212,Guilty as Sin (1993),0.008576329,2.166666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1213,In the Realm of the Senses (Ai no corrida) (1976),0.013722127,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1214,Barb Wire (1996),0.04974271,1.933333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1215,Kissed (1996),0.008576329,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1216,Assassins (1995),0.065180103,2.871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1217,Friday (1995),0.042881647,3.461538462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,"Goofy Movie, A (1995)",0.032590051,2.9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1219,Higher Learning (1995),0.04974271,3.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,When a Man Loves a Woman (1994),0.065180103,3.487179487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1221,Judgment Night (1993),0.041166381,2.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,King of the Hill (1993),0.005145798,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1223,"Scout, The (1994)",0.018867925,2.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1224,Angus (1995),0.022298456,2.642857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,Night Falls on Manhattan (1997),0.053173242,3.375,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1226,"Awfully Big Adventure, An (1995)",0.012006861,2.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1227,Under Siege 2: Dark Territory (1995),0.080617496,2.458333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,Poison Ivy II (1995),0.02058319,2.153846154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1229,Ready to Wear (Pret-A-Porter) (1994),0.02915952,1.833333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,Marked for Death (1990),0.036020583,2.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1231,Madonna: Truth or Dare (1991),0.027444254,2.470588235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1232,Nénette et Boni (1996),0.008576329,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1233,Chairman of the Board (1998),0.012006861,2.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,"Big Bang Theory, The (1994)",0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1235,"Other Voices, Other Rooms (1997)",0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1236,Twisted (1996),0.008576329,3.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1237,Full Speed (1996),0.012006861,3.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1238,Cutthroat Island (1995),0.02915952,2.444444444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1239,Ghost in the Shell (Kokaku kidotai) (1995),0.042881647,3.653846154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1240,"Van, The (1996)",0.008576329,2.666666667,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1241,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",0.006861063,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,Night Flier (1997),0.010291595,3.714285714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1243,Metro (1997),0.060034305,2.916666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,Gridlock'd (1997),0.030874786,3.210526316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1245,Bushwhacked (1995),0.010291595,1.571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,Bad Girls (1994),0.008576329,1.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1247,Blink (1994),0.030874786,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1248,For Love or Money (1993),0.018867925,2.833333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,Best of the Best 3: No Turning Back (1995),0.008576329,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,A Chef in Love (1996),0.012006861,4.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,"Contempt (Mépris, Le) (1963)",0.013722127,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1252,"Tie That Binds, The (1995)",0.010291595,2.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1253,Gone Fishin' (1997),0.017152659,1.818181818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,Broken English (1996),0.012006861,2.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1255,"Designated Mourner, The (1997)",0.003430532,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1256,"Designated Mourner, The (1997)",0.005145798,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1257,Trial and Error (1997),0.037735849,2.52173913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1258,Pie in the Sky (1995),0.005145798,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1259,Total Eclipse (1995),0.005145798,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1260,"Run of the Country, The (1995)",0.005145798,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1261,Walking and Talking (1996),0.012006861,3.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1262,Foxfire (1996),0.024013722,2.933333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1263,Nothing to Lose (1994),0.010291595,3.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1264,Star Maps (1997),0.030874786,3.052631579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1265,Bread and Chocolate (Pane e cioccolata) (1973),0.018867925,3.166666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1266,Clockers (1995),0.054888508,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1267,Bitter Moon (1992),0.015437393,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1268,Love in the Afternoon (1957),0.015437393,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1269,Life with Mikey (1993),0.010291595,2.285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,North (1994),0.010291595,2.714285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,Talking About Sex (1994),0.006861063,1.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1272,Color of Night (1994),0.024013722,2.733333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1273,Robocop 3 (1993),0.017152659,1.727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1274,Killer (Bulletproof Heart) (1994),0.005145798,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1275,Sunset Park (1996),0.012006861,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1276,Set It Off (1996),0.030874786,3.421052632,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1277,Selena (1997),0.025728988,3.625,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1278,Wild America (1997),0.013722127,2.888888889,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,Gang Related (1997),0.025728988,2.6875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1280,Manny & Lo (1996),0.02058319,3.153846154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1281,"Grass Harp, The (1995)",0.013722127,3.222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1282,Out to Sea (1997),0.030874786,2.684210526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,Before and After (1996),0.042881647,2.846153846,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1284,Princess Caraboo (1994),0.024013722,3.133333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1285,Shall We Dance? (1937),0.027444254,3.705882353,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1286,Ed (1996),0.008576329,1.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,Denise Calls Up (1995),0.010291595,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,Jack and Sarah (1995),0.010291595,2.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1289,Country Life (1994),0.001715266,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1290,Celtic Pride (1996),0.024013722,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,"Simple Wish, A (1997)",0.003430532,1.666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1292,Star Kid (1997),0.003430532,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1293,Ayn Rand: A Sense of Life (1997),0.010291595,3.142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1294,Kicked in the Head (1997),0.010291595,2.571428571,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1295,Indian Summer (1996),0.032590051,3.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1296,Love Affair (1994),0.018867925,2.833333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
